username,content,date,tweet_link,likes,retweets,quotes,comments,complete
@IvanOnTech,"Shanghai unlock happens$ETHdoes nothing 

Exaaaaaaaaaaaaaaaaaactly as predicted! EXAAAAAAACTLY!!!",2023-04-12 18:20:00,https://twitter.com/IvanOnTech/status/1646215669401239552#m,1424.0,97.0,3.0,142.0,True
@Stocktwits,$ETHWill today's Ethereum Shapella upgrade cause a sell-off?,2023-04-12 16:55:00,https://twitter.com/Stocktwits/status/1646195115449544704#m,6.0,0.0,0.0,1.0,True
@CryptoMichNL,"Shanghai Upgrade for#Ethereumis a big event. 

However, there's so much fear surrounding this event, which is unwarranted. 

Unlocking the staked$ETHdoesn't mean that they need to get sold off immediately. 

Most likely being restaked or more people looking to stake$ETH.",2023-04-12 16:35:00,https://twitter.com/CryptoMichNL/status/1646189195793252359#m,377.0,36.0,1.0,39.0,True
@greybtc,"#Ethereumhistorical prices on April 12 since 2015. 

2015: Not yet launched
2016: ~$8.60
2017: ~$43
2018: ~$494
2019: ~$165
2020: ~$159
2021: ~$2,150
2022: ~$3,027
2023: ~$1,840

What's your$ETHprediction for 2025?",2023-04-12 15:55:00,https://twitter.com/greybtc/status/1646179366668505088#m,29.0,2.0,0.0,7.0,True
@coinmamba,Slept through CPI. Don’t think missed much. Now we focus on trillions of$ETHdumping today..,2023-04-12 15:25:00,https://twitter.com/coinmamba/status/1646172722097954820#m,205.0,7.0,2.0,28.0,True
@TheTieIO,"Ethereum's next upgrade, Shanghai/Capella, or commonly dubbed 'Shapella' is about to go live. This is the first simultaneous upgrade of Ethereum's consensus and execution layers, and will allow node operators to withdraw their staked$ETH.",2023-04-12 14:45:00,https://twitter.com/TheTieIO/status/1646162125478322177#m,10.0,1.0,0.0,1.0,True
@AltcoinDaily,So proud of my$ETHaccumulation 😊,2023-04-12 14:10:00,https://twitter.com/AltcoinDaily/status/1646152942808969223#m,375.0,19.0,2.0,98.0,True
@LeBinanceFR,"La mise à jour Shapella de#Ethereumaura lieu à environ 00:27 ce soir.

Une fois terminée, le réseau commencera à prendre en charge les retraits de staking d’$ETH.

🧵 Découvrez comment#Binanceprendra en charge les rachats et les retraits au cours de ce processus.",2023-04-12 12:20:00,https://twitter.com/LeBinanceFR/status/1646126177181106176#m,27.0,5.0,0.0,3.0,True
@HyperTraderApp,"Latest in global#cryptomarkets

Market cap: $1.22T
24h volume: $40.85B$BTCdominance is 47.53%$ETHdominance is 18.46%#Altcoindominance is 34.01%",2023-04-12 12:00:00,https://twitter.com/HyperTraderApp/status/1646121105680211969#m,1.0,0.0,0.0,16.0,True
@okx,"✨ Staking$ETHwith#OKXis always easy!

💨 No more worries about any technical complexities, extra commissions & gas fees!

🫴 Receive$BETHon a 1:1 ratio & daily on-chain rewards with 𝐙𝐄𝐑𝐎 𝐜𝐨𝐦𝐦𝐢𝐬𝐬𝐢𝐨𝐧 𝐟𝐞𝐞",2023-04-12 11:35:00,https://twitter.com/okx/status/1646113684198940674#m,55.0,19.0,0.0,12.0,True
@Poloniex,What is your price prediction for$ETHafter Shanghai Upgrade?,2023-04-12 11:00:00,https://twitter.com/Poloniex/status/1646105895544168451#m,24.0,6.0,1.0,19.0,True
@cryptorover,I bought 2$ETHToday! 🚀,2023-04-12 09:55:00,https://twitter.com/cryptorover/status/1646089021376831488#m,473.0,19.0,3.0,177.0,True
@WazirXIndia,"Ethereum Shanghai Upgrade is here ♦️🔓

If you're an$ETHhodler, here's a 🧵on things you should know 👇",2023-04-12 09:45:00,https://twitter.com/WazirXIndia/status/1646086572758925312#m,76.0,15.0,0.0,11.0,True
@bitoasis,"With the upcoming#Shanghaiupgrade to the#Ethereumblockchain, $30B worth of ETH tokens will be unlocked from the proof-of-stake contract and available for gradual withdrawal.

How will$ETHreact to the update happening in less than 24 hours?🤔",2023-04-12 09:10:00,https://twitter.com/bitoasis/status/1646077909059117056#m,10.0,1.0,0.0,8.0,True
@StackerSatoshi,"One year ago,$ETHbroke the 3k barrier... but from the upside. 

Who remembers?",2023-04-13 20:40:00,https://twitter.com/StackerSatoshi/status/1646614337824382979#m,151.0,6.0,2.0,12.0,True
@TheDustyBC,$ETHAT $2023 IN 2023 🙃,2023-04-13 18:55:00,https://twitter.com/TheDustyBC/status/1646587309800804364#m,42.0,5.0,0.0,21.0,True
@Bitso,"$ETHpasó los 2,000 USD y nos gustaría celebrarlo cantando el himno de Natalia@lafourcade. 🎤

Arrancamos nosotros:
En el 2000 busco hombres de París, un cerebro inteligente, que no se emborrache en viernes... Sigan ustedes. 👇🏻",2023-04-13 18:20:00,https://twitter.com/Bitso/status/1646578463522914307#m,73.0,5.0,1.0,20.0,True
@AltcoinDaily,"So#ethereumnever dipped. 😭 It's over $2,000. Should I buy now or wait for$ETHprice to drop lower?",2023-04-13 18:05:00,https://twitter.com/AltcoinDaily/status/1646574876160065536#m,814.0,53.0,4.0,339.0,True
@IvanOnTech,"$ETHreached $2,000$BTCsoon $31,000

Bears keep telling me it's a fakeout... they are on the sidelines, crying in desperation

Praying for the bears 🙏",2023-04-13 16:15:00,https://twitter.com/IvanOnTech/status/1646547115491958785#m,709.0,53.0,4.0,69.0,True
@EvanLuthra,"After a long time,#Ethereumhas shot a merge rally.

It's $2000 now!

How many$ETHyou hold?🤔 

Comment below👇",2023-04-13 16:05:00,https://twitter.com/EvanLuthra/status/1646544193341497345#m,128.0,55.0,0.0,46.0,True
@EdgeCGroup,The kids have just realized the benefit of dollar cost averaging with all their investing. Ethereum hits 2k$ETH🚀,2023-04-13 15:55:00,https://twitter.com/EdgeCGroup/status/1646541790420271105#m,13.0,0.0,1.0,3.0,True
@CryptoMichNL,"The Shanghai upgrade is, possibly, a bullish outcome for the markets and#altcoins.

Altcoins tend to wait for$ETHbefore they want to start moving upwards, they need confidence (including the investors).

Instead of a bearish outcome, the event is a bullish outcome.",2023-04-13 15:45:00,https://twitter.com/CryptoMichNL/status/1646539992959705088#m,492.0,45.0,0.0,47.0,True
@mattkalish,"$ETHunder a year ago, on Father's Day weekend:
Under $1,000 USD$ETHtoday: 
Over $2,000 USD",2023-04-13 15:05:00,https://twitter.com/mattkalish/status/1646529292120231939#m,18.0,3.0,1.0,8.0,True
@LunarCrush,"🚀TRENDING: $2,000$ETH",2023-04-13 13:50:00,https://twitter.com/LunarCrush/status/1646510679279677441#m,26.0,7.0,1.0,3.0,True
@Bitpanda,Wen#Ethereum$2k? Jetzt! Der Anstieg von$ETHgeht weiter! 📈,2023-04-13 13:25:00,https://twitter.com/Bitpanda/status/1646504895149899777#m,46.0,1.0,1.0,5.0,True
@CryptoHitmann,#Bitcoin+-5%$ETHoutperformance#AltcoinSeason🚀,2023-04-13 13:10:00,https://twitter.com/CryptoHitmann/status/1646501126110429187#m,6.0,2.0,0.0,3.0,True
@Bitpanda_global,"2K or not 2K? That is no longer the question for#Ethereumas$ETH's rise continues, surpassing $2,000! 📈",2023-04-13 13:05:00,https://twitter.com/Bitpanda_global/status/1646499881182191618#m,79.0,9.0,0.0,4.0,True
@DiscoverCrypto_,I was told by the maxis that Ethereum was going to zero but$ETHis at $2k rn,2023-04-13 13:05:00,https://twitter.com/DiscoverCrypto_/status/1646499353840738304#m,414.0,23.0,2.0,65.0,True
@CryptoGodJohn,$30k$BTC$2k$ETHWe love to see it,2023-04-13 13:05:00,https://twitter.com/CryptoGodJohn/status/1646498971802558465#m,256.0,18.0,0.0,17.0,True
@Stocktwits,"$ETHHello, $2K.",2023-04-13 13:00:00,https://twitter.com/Stocktwits/status/1646498365390086145#m,22.0,0.0,0.0,3.0,True
@scottmelker,2k all day.$ETH,2023-04-13 12:50:00,https://twitter.com/scottmelker/status/1646495403330641921#m,314.0,19.0,1.0,33.0,True
@HTX_Global,"🔥$ETHROARS OVER $2,000 ON#Huobi!",2023-04-13 12:45:00,https://twitter.com/HTX_Global/status/1646493952248528896#m,84.0,13.0,0.0,29.0,True
@Gfunkera86,"Decided to position myself more heavily in$BTCfor the first time in a long time yesterday. I apologize$ETH, don’t leave without me…

Mistakes were made in a wallet that I controlled.",2023-04-13 12:45:00,https://twitter.com/Gfunkera86/status/1646493936494551041#m,83.0,1.0,0.0,7.0,True
@MacnBTC,"The market has time and time again shown to go against the majority$ETHpump right after staking unlock upgrade when everyone was expecting increased selling pressure

A classic",2023-04-13 12:40:00,https://twitter.com/MacnBTC/status/1646492807018815489#m,513.0,29.0,4.0,39.0,True
@CryptoGodJohn,"$BTCchop this weekend and$ETHrips

Please & thank you",2023-04-14 22:05:00,https://twitter.com/CryptoGodJohn/status/1646997341298122754#m,171.0,11.0,0.0,29.0,True
@TheFlowHorse,"Adding some$BTCand$ETHlong exposure here with futures.

Probably nothing more than a daily hold.",2023-04-14 17:20:00,https://twitter.com/TheFlowHorse/status/1646925472603725835#m,68.0,0.0,1.0,5.0,True
@Bankless,"$ETHat $2k 🥳

Which happens first?",2023-04-14 17:15:00,https://twitter.com/Bankless/status/1646924468948721696#m,9.0,1.0,2.0,6.0,True
@HyperTraderApp,"Latest in global#cryptomarkets

Market cap: $1.29T
24h volume: $55.60B$BTCdominance is 46.38%$ETHdominance is 19.79%#Altcoindominance is 33.82%",2023-04-14 12:00:00,https://twitter.com/HyperTraderApp/status/1646845881516171264#m,0.0,0.0,0.0,1.0,True
@MacnBTC,"In moments like these holding$BTCand$ETHoften outperforms trading, and makes you think - do I actually suck at this?

My profits this year would have been a lot higher if I just had 100% of exposure to$BTCsince lows",2023-04-14 08:45:00,https://twitter.com/MacnBTC/status/1646796648067022848#m,402.0,19.0,0.0,32.0,True
@AltCryptoGems,🚀 EOS launched the Ethereum Virtual Machine (EVM) beta on the main network!$ETHbullish!! 🔥🔥,2023-04-14 08:35:00,https://twitter.com/AltCryptoGems/status/1646794046789042176#m,96.0,10.0,2.0,29.0,True
@StackerSatoshi,"Woke up, and it seems like everyone on Twitter has longed$ETHGood job!

GM",2023-04-14 06:30:00,https://twitter.com/StackerSatoshi/status/1646762314006183936#m,169.0,9.0,1.0,28.0,True
@AltCryptoGems,"🥵 Since the Shanghai update, almost 240,000$ETHhas been withdrawn from staking. 100,000#ETHwas deposited back; currently 1.07 million ETH is in pending withdrawal.",2023-04-14 06:25:00,https://twitter.com/AltCryptoGems/status/1646761394711265281#m,92.0,6.0,0.0,31.0,True
@coinmamba,Good morning. Still can’t believe how$ETHkeeps going up. Why stakers are not selling??,2023-04-14 05:55:00,https://twitter.com/coinmamba/status/1646752895285469187#m,261.0,7.0,1.0,72.0,True
@brodfitz,$ETHseems to be rallying.,2023-04-14 03:40:00,https://twitter.com/brodfitz/status/1646719911245549569#m,0.0,0.0,0.0,0.0,True
@StackerSatoshi,🚨This pump has pushed$ETHto an 11 month high,2023-04-14 02:40:00,https://twitter.com/StackerSatoshi/status/1646705052323663875#m,175.0,12.0,1.0,11.0,True
@okx,"Hey Ethereans 🦇

To celebrate the$ETHupgrade, we're giving away a 20K USDT prize pool 🎉

To enter, access the @okxwallet on the#OKXapp & deposit funds into liquid staking products in the Shanghai Upgrade Zone 🥳

$30 worth of gas fee is on us too 😉",2023-04-14 02:30:00,https://twitter.com/okx/status/1646702312432312320#m,80.0,21.0,3.0,29.0,True
@MEXC_Official,"🎉To celebrate the success of the#EthereumShanghai Upgrade, we're launching a$ETHfutures giveaway!

🎁Trade the ETHUSDT Futures pair to Share a 20,000 USDT Futures Bonus",2023-04-14 02:30:00,https://twitter.com/MEXC_Official/status/1646701721308246017#m,49.0,15.0,1.0,14.0,True
@Tradermayne,"Ok so rally continues.$BTCto $35kish$ETHto $2500ish 

All before next FOMC meeting May 3rd. 

Then we get a decent correction.",2023-04-14 02:20:00,https://twitter.com/Tradermayne/status/1646699680724815879#m,749.0,41.0,3.0,42.0,True
@Kylechasse,"Is#Ethereumtruly bullish or retail being strong armed to stop the bleed?🩸👀

🚨$ETHwithdrawals delayed/temporarily suspended on#Coinbase🚨Unstaking process on LSD protocols 'could take months'",2023-04-14 02:00:00,https://twitter.com/Kylechasse/status/1646694402319089669#m,12.0,0.0,0.0,3.0,True
@HHorsley,"I remember back in the old days when$ETHwas worth less than $2,000 a piece",2023-04-14 01:55:00,https://twitter.com/HHorsley/status/1646693663270109184#m,24.0,0.0,0.0,1.0,True
@CryptoGodJohn,I wasn’t plan on having tequila tonight but after watching that$ETHpump I’m definitely having tequila,2023-04-14 01:15:00,https://twitter.com/CryptoGodJohn/status/1646683453050572801#m,142.0,3.0,1.0,27.0,True
@Barchart,Ethereum$ETHhits 2100,2023-04-14 01:10:00,https://twitter.com/Barchart/status/1646682001242570753#m,38.0,6.0,0.0,6.0,True
@Shep_I_Am,$ETHAgain! 😳😳😳,2023-04-14 00:55:00,https://twitter.com/Shep_I_Am/status/1646678212041113600#m,3.0,1.0,0.0,0.0,True
@TheDustyBC,"The#cryptobull run is back, you can deny it all you want, wait for confirmations all you want

But$ETHhas tripled from it’s bottom,$BTChas doubled…

If we stay above $30,000 for the next 2 weekly closes, ain’t no stopping this anymore.",2023-04-14 00:45:00,https://twitter.com/TheDustyBC/status/1646676098099421185#m,56.0,11.0,0.0,15.0,True
@CryptoMichNL,"The best time for#Chainlinkto start breaking out from its 1-year range is during these weeks.$BTCand$ETHpairs both on supports and bullish divergences.

It looks strong.",2023-04-15 14:35:00,https://twitter.com/CryptoMichNL/status/1647246921424044034#m,635.0,53.0,0.0,45.0,True
@HyperTraderApp,"Latest in global#cryptomarkets

Market cap: $1.28T
24h volume: $48.78B$BTCdominance is 46.11%$ETHdominance is 19.79%#Altcoindominance is 34.10%",2023-04-15 12:00:00,https://twitter.com/HyperTraderApp/status/1647208269318955010#m,1.0,0.0,0.0,1.0,True
@CryptoTrends,"JUST IN:#Ethereum2.0 deposit contract value reaches 18,500,000$ETH($39.3 billion).",2023-04-16 20:55:00,https://twitter.com/CryptoTrends/status/1647704308962476033#m,67.0,9.0,1.0,2.0,True
@BingXOfficial,"$BTCand$ETHhas been moving at an encouraging pace so far, and our#BingXfam has been rather good at assessing the market outlook as evidently shown in our past polls 🔥

Do you think$BTCwill be at $45,000 by the end of April?",2023-04-16 18:40:00,https://twitter.com/BingXOfficial/status/1647670771005931520#m,13.0,3.0,0.0,20.0,True
@StackerSatoshi,"1/ Three days ago withdrawals for staked$ETHfinally went live and a 13% pump for ETH quickly followed. Now that withdrawals have been live for a few days, let’s take a look on-chain and see how much ETH is actually being unstaked (and why)👇🏼",2023-04-16 17:40:00,https://twitter.com/StackerSatoshi/status/1647655742558576641#m,184.0,33.0,2.0,17.0,True
@BSCNews,"UPDATE:@Transakannounces support for#PolygonzkEVM, allowing users to directly purchase$ETHwith fiat on Polygon zkEVM!#Crypto",2023-04-16 17:35:00,https://twitter.com/BSCNews/status/1647654258395815937#m,20.0,4.0,0.0,22.0,True
@felixsim,"Two years ago today:$BTC- $63,000$ETH- $2,535$ADA- $0.35$BNB- $550$AVAX- $38.5$LUNA- $15.3$SOL- $26.5$DOGE- $0.122$MATIC- $0.415$MANA- $1.10

Zoom it out.",2023-04-16 13:15:00,https://twitter.com/felixsim/status/1647588401355403264#m,175.0,5.0,237.0,2.0,True
@HyperTraderApp,"Latest in global#cryptomarkets

Market cap: $1.27T
24h volume: $33.76B$BTCdominance is 46.14%$ETHdominance is 19.71%#Altcoindominance is 34.16%",2023-04-16 12:00:00,https://twitter.com/HyperTraderApp/status/1647570656924512256#m,0.0,0.0,0.0,1.0,True
@Sheldon_Sniper,"We have see a$BTCrun 
We are seeing a$ETHrun$SOL,$AVAX,$NEAR,$DOT,$LINKand other majors are starting their runs . 
Next are coins like$THETA,$ZIL,$VET$RUNE(Total 3 tokens is what I like to call them) + gaming tokens should run soon too",2023-04-17 13:20:00,https://twitter.com/Sheldon_Sniper/status/1647953057823567872#m,456.0,55.0,2.0,76.0,True
@cryptorover,$20k$ETH$250k$BTCBy the end of 2024!,2023-04-17 12:10:00,https://twitter.com/cryptorover/status/1647934934596861952#m,938.0,140.0,5.0,496.0,True
@HyperTraderApp,"Latest in global#cryptomarkets

Market cap: $1.26T
24h volume: $44.97B$BTCdominance is 45.57%$ETHdominance is 19.75%#Altcoindominance is 34.69%",2023-04-17 12:00:00,https://twitter.com/HyperTraderApp/status/1647933045234606085#m,0.0,0.0,0.0,1.0,True
@bake_io,Will$ETHhit an all time high in 2023?,2023-04-17 10:10:00,https://twitter.com/bake_io/status/1647905320608595968#m,33.0,1.0,0.0,11.0,True
@CoinMarketCap,"Before we start a new week, let's catch up with last Friday's#CryptoNews:$ETHsizzles after 'Shapella' 🔥, piercing $2,100!
BitBoy ordered to appear in court 👀
Bob Lee murder suspect arrested 👮
Bored Ape floor price slumps 📉",2023-04-17 09:30:00,https://twitter.com/CoinMarketCap/status/1647895174050357248#m,109.0,39.0,1.0,66.0,True
@okx,"#OKXEarn: Stake$ETH& receive$BETH1:1 on the ETH 2.0

👉 Participate in ETH 2.0 with as little as 0.01 ETH on#OKX, and receive extra on-chain rewards every day.",2023-04-17 09:05:00,https://twitter.com/okx/status/1647887875130761218#m,62.0,16.0,0.0,32.0,True
@RR2Capital,"Crypto Weekly Recap

🔸 The#EthereumShanghai Upgrade went off smoothly
🔸#eToro& Twitter sign partnership
🔸Over 1 mill$ETHwithdrawn since Shangai Upgrade
🔸#Geminihas been lent $100m from Winklevoss twins
🔸#Uniswaplaunched their mobile wallet
🔸#Bitrueexchange exploited for $23 mill in$ETHand other tokens

Have a great week 🔥",2023-04-17 09:00:00,https://twitter.com/RR2Capital/status/1647886771202449411#m,29.0,5.0,0.0,1.0,True
@QuintenFrancois,"#999clubwill be one of the most exclusive things in crypto. Only 1000 people will ever get one.

Imagine what will happen once people have liquidity to spend$ETHagain.

646.eth for sale at the price of a bored ape. 048.eth I’m never selling.",2023-04-17 05:15:00,https://twitter.com/QuintenFrancois/status/1647830582636826624#m,72.0,7.0,1.0,17.0,True
@Sheldon_Sniper,"Game plan this week as it stands 
*$BTCto Range 
*$BTCDominance continue to weaken 
*$ETHto $2300 - $2400
* Total 3 (alt coin) explosion 

This is what I am seeing as things stand 
Big show today . Will show you why I am seeing this",2023-04-17 04:55:00,https://twitter.com/Sheldon_Sniper/status/1647825503645052931#m,555.0,43.0,1.0,50.0,True
@CryptoGodJohn,These daily closes though on$BTC&$ETH,2023-04-18 23:45:00,https://twitter.com/CryptoGodJohn/status/1648472855578017796#m,63.0,1.0,0.0,11.0,True
@CryptoGodJohn,"I like my$ETHthe way I like my tequila 

1942",2023-04-18 19:55:00,https://twitter.com/CryptoGodJohn/status/1648414305606414336#m,166.0,7.0,2.0,38.0,True
@Bitso,"Imagina poder colocar tus tokens en un ""plazo fijo"", pero sin bancos 🙅‍♂️ y con la posibilidad de recibir más tokens mientras los mantienes en staking.

Esto es precisamente lo que ofrece@LidoFinance, una plataforma que te permite colocar tus$ETHy otros tokens en#LiquidStaking.",2023-04-18 16:20:00,https://twitter.com/Bitso/status/1648360831896133641#m,51.0,9.0,0.0,5.0,True
@StackerSatoshi,"🚨While testifying today in front of the House Financial Services Committee, Gary Gensler refused to answer when asked if$ETHis a commodity or security",2023-04-18 16:20:00,https://twitter.com/StackerSatoshi/status/1648360038875148288#m,148.0,13.0,0.0,41.0,True
@HyperTraderApp,"Latest in global#cryptomarkets

Market cap: $1.28T
24h volume: $44.90B$BTCdominance is 45.80%$ETHdominance is 19.71%#Altcoindominance is 34.49%",2023-04-18 12:00:00,https://twitter.com/HyperTraderApp/status/1648295433037381632#m,0.0,0.0,0.0,2.0,True
@eToroPL,"Cotygodniowy raport od naszego analityka kryptowalut. 📰  
🔷 Jak miewa się ethereum$ETHi jego sieć po zakończeniu aktualizacji Shapelli? 
🎨 Mastercard uruchamia artystyczne NFT$BTC$ADA",2023-04-18 08:35:00,https://twitter.com/eToroPL/status/1648243607415947268#m,7.0,1.0,0.0,3.0,True
@cryptorover,These are some#AltcoinsI'm buying to prepare myself for the next Bull Run:$ETH$LINK$ARB$FTM$OP,2023-04-18 07:50:00,https://twitter.com/cryptorover/status/1648232394577661952#m,360.0,42.0,3.0,227.0,True
@CointreeAus,Cardano$ADAor Ethereum$ETH? 💙🤔💎,2023-04-18 05:15:00,https://twitter.com/CointreeAus/status/1648193156557737984#m,0.0,0.0,0.0,0.0,True
@CryptoGodJohn,"$BTC&$ETHretesting do or die levels 

Choose your fighter",2023-04-19 23:45:00,https://twitter.com/CryptoGodJohn/status/1648835341250330628#m,128.0,6.0,3.0,26.0,True
@CryptoGodJohn,"Damn$PEPEreally clogged the entire$ETHtransfer and slowed it down and tripled the price of gas 

Meme coin power LOL",2023-04-19 23:15:00,https://twitter.com/CryptoGodJohn/status/1648827293396094977#m,128.0,7.0,0.0,27.0,True
@cryptorover,My targets for the coming 12-24 months:$BTC$120k-$280k$ETH$9k-$16k$XRP$2-$4$ARB$4-$6,2023-04-19 17:15:00,https://twitter.com/cryptorover/status/1648736214323965952#m,730.0,94.0,5.0,239.0,True
@HypeManAlex,Ok I made a fuck ton of$ETHtrading meme coins this past week shill me some gems Ill ape 🫡,2023-04-19 16:05:00,https://twitter.com/HypeManAlex/status/1648719347286720514#m,38.0,4.0,1.0,35.0,True
@cryptorover,"My targets for 2030:$BTC$1,300,000$ETH$125,000",2023-04-19 15:15:00,https://twitter.com/cryptorover/status/1648706267156983814#m,413.0,49.0,5.0,147.0,True
@MasonVersluis,"BREAKING: Yet another company has moved OFF of$ETHand migrated to$HBAR‼️🚀@DiamondStandardhas migrated the worlds first regulated blockchain diamond trading platform from Ethereum to Hedera 💎

I promise you this will become a TREND over the next few years.

Move your project to Hedera ASAP!",2023-04-19 14:40:00,https://twitter.com/MasonVersluis/status/1648697414604427265#m,579.0,106.0,3.0,25.0,True
@KuCoinTurkey,"🔥KuCoin Futures$BTCve$ETHİşlem Haftası !

 💰150.000 USDT Ödül!

⏰Son tarih 23 Nisan 2023, 11:00 

Hemen işlem yapın 👇#KuCoinFutures",2023-04-19 12:45:00,https://twitter.com/KuCoinTurkey/status/1648668713678172161#m,6.0,0.0,0.0,1.0,True
@HyperTraderApp,"Latest in global#cryptomarkets

Market cap: $1.23T
24h volume: $57.61B$BTCdominance is 46.20%$ETHdominance is 19.27%#Altcoindominance is 34.54%",2023-04-19 12:00:00,https://twitter.com/HyperTraderApp/status/1648657820982599686#m,0.0,0.0,0.0,1.0,True
@Kylechasse,Small correction or first leg of a bigger dump that's still coming? 🩸📈📉$BTC$ETH,2023-04-19 11:20:00,https://twitter.com/Kylechasse/status/1648647466370367488#m,118.0,39.0,3.0,0.0,True
@RR2Capital,"💥 GM#CryptoTwitter - 24 hour recap

🔸#GaryGenslerdodges question re:$ETHbeing a security
🔸#Coinbasecould move out of US 🇺🇸  if no regulation clarity
🔸#Intelto discontinue#Bitcoinmining chip series
🔸#DonaldTrumpdrops 2nd series of#NFTcards
🔸 Tribe Capital ponders on option leading $250m round to help restart#FTX👀

Look out for our thread later today on the Geography of Crypto friendly banks",2023-04-19 08:55:00,https://twitter.com/RR2Capital/status/1648610335736094723#m,35.0,5.0,0.0,0.0,True
@CoinDCX,"Since the Shapella upgrade,#Ethereumhas been deflationary & many protocols are burning$ETHtokens but@Uniswapis leading with a total of 11,589 tokens burned in the past 30 days.
Drop ‘🔥’  for Uniswap.",2023-04-19 07:05:00,https://twitter.com/CoinDCX/status/1648583458036514816#m,18.0,3.0,0.0,4.0,True
@BinanceUS,"#CryptoTrivia! 📝

A Layer-2 refers to an off-chain solution or separate blockchain built on top of a Layer-1 that reduces bottlenecks associated with scalability, data, and speed.

Which of the following is NOT a Layer-2 solution?$MATIC$ETH$SNX$OP",2023-04-19 01:40:00,https://twitter.com/BinanceUS/status/1648501343731224576#m,49.0,19.0,0.0,44.0,True
@fvckrender,Someone explain me why$PEPEis going up and$ETHis going down,2023-04-20 22:50:00,https://twitter.com/fvckrender/status/1649183043134066689#m,642.0,76.0,9.0,227.0,True
@AltcoinDaily,"100,000$ETHhas been eliminated from#Ethereumtotal supply since the merge.",2023-04-20 19:30:00,https://twitter.com/AltcoinDaily/status/1649133288920088577#m,343.0,36.0,4.0,76.0,True
@HyperTraderApp,"Latest in global#cryptomarkets

Market cap: $1.21T
24h volume: $50.39B$BTCdominance is 45.91%$ETHdominance is 19.38%#Altcoindominance is 34.71%",2023-04-20 12:00:00,https://twitter.com/HyperTraderApp/status/1649020209624121344#m,0.0,0.0,0.0,2.0,True
@DiscoverCrypto_,"Took my original investment in$PEPEout of 2 ETH out. Have almost 3$ETHleft.

Now I can’t lose. That’s how you do memecoins folks.",2023-04-20 04:10:00,https://twitter.com/DiscoverCrypto_/status/1648901730875195394#m,1003.0,84.0,15.0,273.0,True
@wizardofsoho,Shorts on$ETHclosed at $1800 as i said i would. Cheers. :),2023-04-21 19:25:00,https://twitter.com/wizardofsoho/status/1649494267461779456#m,35.0,0.0,1.0,3.0,True
@StockLizardKing,"Getting charged $40 in gas fees to sell NFTs worth $100 on$ETHrn.

Trading NFTs with anything more than a few cents in fees will get this space nowhere. ETH & Polygon absolutely suck for web3.

There is one answer and it's Solana. 

It works. Now. 

Cheap. Fast. Easy.",2023-04-21 17:40:00,https://twitter.com/StockLizardKing/status/1649468090051076096#m,356.0,52.0,1.0,69.0,True
@wizardofsoho,The$ETHwhale who dumped 34K coins.. what a legendary$mfer,2023-04-21 12:55:00,https://twitter.com/wizardofsoho/status/1649395689993150464#m,49.0,4.0,0.0,11.0,True
@HyperTraderApp,"Latest in global#cryptomarkets

Market cap: $1.18T
24h volume: $52.49B$BTCdominance is 45.84%$ETHdominance is 19.40%#Altcoindominance is 34.76%",2023-04-21 12:00:00,https://twitter.com/HyperTraderApp/status/1649382596726358018#m,0.0,0.0,0.0,1.0,True
@TheCryptoDog,"Wow, apparently 20% APR on$GMXnext week (as a 100%MP'er, 10% base). 

Even with price back down to where it was 2 weeks ago, that's really good.

I'm looking at >$1,000 paid in$ETHevery 24hrs. That's incredible for just being a staker.",2023-04-21 04:10:00,https://twitter.com/TheCryptoDog/status/1649264106321620992#m,214.0,20.0,3.0,48.0,True
@DiscoverCrypto_,"I’ll send $1000 in$ETHto someone who can find the 100 WORST things people have said about me on Twitter over the last 3 years. People talking about my kids, my wife, harming me, my appearance, etc.

First person to claim the job has it. Need it in next 12 hours",2023-04-22 19:45:00,https://twitter.com/DiscoverCrypto_/status/1649861420211748864#m,804.0,67.0,21.0,662.0,True
@CryptoTrends,"JUST IN:#Ethereum2.0 deposit contract value reaches 19,000,000$ETH($35.8 billion).",2023-04-22 16:25:00,https://twitter.com/CryptoTrends/status/1649811563887435776#m,51.0,7.0,0.0,10.0,True
@HyperTraderApp,"Latest in global#cryptomarkets

Market cap: $1.16T
24h volume: $42.92B$BTCdominance is 45.70%$ETHdominance is 19.30%#Altcoindominance is 35.00%",2023-04-22 12:00:00,https://twitter.com/HyperTraderApp/status/1649744985439232001#m,0.0,0.0,0.0,1.0,True
@HyperTraderApp,"Latest in global#cryptomarkets

Market cap: $1.17T
24h volume: $30.35B$BTCdominance is 45.75%$ETHdominance is 19.31%#Altcoindominance is 34.95%",2023-04-23 12:00:00,https://twitter.com/HyperTraderApp/status/1650107371845218305#m,0.0,0.0,0.0,3.0,True
@brandank_cr,"Seems like everyone is sidelined and either:

1. Desperately trying to scalp long every ‘swing failure’
2. Hoping for a scam pump so they can short$ETHWould be a shame if$BTCjust kept dumping endlessly without giving late shorts an entry…",2023-04-24 17:05:00,https://twitter.com/brandank_cr/status/1650545987398643714#m,19.0,0.0,0.0,3.0,True
